GW200001	2016/1/1 0:01:13	0	1	600	0	0	38	37	42	40	41	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54813	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	9.86	192.63	172.33	243.35	1.72	0	3.69	3.69	3.69	26	182.43	182.43	12.17	12.69	12.47	12.69	0	0.02	0.03	0.01	36.59	38.59	35	27.2	36.79	36.79	36.36	385.88	380.7	381.91	730.4	732	729.59	1047	49.95	-55.48	0.99	30.29	20.79	4.09	5	20.7	19.6	20.1	11.6	11.3	11.6	16.1	15.69	16	9.39	9.6	9.5	0	0	0	84.65	84.56	84.65	28.07	27.98	28.07	56.31	56.4	56.31	8.17	8.23	8.19	0.23	0.24	0.22	21102	21102	21102	150.44	150.33	0.11	124.82	99.58	54813	995	0	0	9.86	14.5	851136	12.17	842924.6	0	385	3.64	916	26.1	338.93	25.59	254.06	1.86	29.6	27.5	12.69	12.1	11.5	19.1	48.4	12.6	21.2	21.5	35.79	31	34.9	33.29	27.39	34.79	116.65	500	500	500	500	500	500	2000	237.31	243.35	1045.72
GW200001	2016/1/1 0:01:20	0	1	600	0	0	38	37	38	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54815	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	8.87	192.63	172.03	243.35	1.78	0	3.69	3.69	3.69	26	179.85	179.85	12.08	12.61	12.44	12.61	-0.01	0.03	0.03	0	34.09	32.79	32.59	32.2	36.29	32.5	36.47	383.64	387.77	381.74	725.59	727.59	725.59	1047	49.81	-55.48	0.99	30.29	20.79	4	5	20.89	19.89	20.1	11.69	11.3	11.6	16.1	15.69	16	9.5	9.6	9.39	0	0	0	84.65	84.83	84.65	28.07	28.15	28.07	56.4	56.58	56.31	8.5	8.44	8.46	0	0	0	21102	21102	21102	150.44	150.33	0.11	124.83	99.59	54815	995	0	0	8.87	14.5	854112	12.05	849142.4	0	385	3.63	912	26.19	339.14	25.59	255.91	1.85	29.6	27.6	12.69	12.1	11.5	19.2	48.4	12.6	21.2	21.7	37.5	30	34.5	34	27	34.59	116.65	500	500	500	500	500	500	1951	237.31	243.35	1044.65
GW200001	2016/1/1 0:01:27	0	1	600	0	0	38	39	39	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54817	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	10.06	192.78	172.33	243.35	1.69	0	3.69	3.69	3.69	26	182.43	182.43	12.06	12.66	12.4	12.66	0	0.04	0.03	0.01	33.59	32.59	32.5	31.7	36.9	31.79	36.44	382.43	383.64	387.43	728.4	730	727.59	1048	49.93	-93.9	0.99	30.29	20.79	4.09	5	21	20	20.1	11.6	11.3	11.6	16.1	15.69	16	9.39	9.6	9.39	0	0	0	84.65	84.65	84.65	28.07	27.98	28.07	56.4	56.4	56.49	8.35	8.31	8.35	-0.1	-0.11	-0.09	21102	21102	21102	150.44	150.34	0.11	124.83	99.59	54817	995	0	0	10.06	14.6	857088	12.01	852167.4	0	385	3.64	914	26.21	338.73	25.69	254.06	1.86	29.6	27.6	12.69	12.1	11.5	19	48.5	12.6	21.2	21.39	38.59	29.5	33.59	33.79	27	34.59	116.65	500	500	500	500	500	500	2000	237.31	243.35	1045.72
GW200001	2016/1/1 0:01:35	0	1	600	0	0	38	44	46	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54819	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	9.65	193.09	172.79	243.35	1.59	0	3.69	3.69	3.69	26	180.5	180.5	12.11	12.59	12.33	12.59	0	0.02	0.03	0	36.5	35	28.1	34.09	33.7	31.7	36.5	384.5	378.46	380.01	729.59	729.59	727.2	1050	50.06	-76.82	0.99	30.29	20.79	4.19	5	21	20	20.1	11.6	11.3	11.6	16.1	15.69	16	9.39	9.6	9.39	0	0	0	85	84.83	85	28.24	28.15	28.24	56.67	56.58	56.58	8.31	8.3	8.3	0	0	0	21102	21102	21102	150.45	150.34	0.11	124.83	99.59	54819	995	0	0	9.65	14.6	851136	12.1	846785.7	0	385	3.64	915	26.29	338.5	25.76	254.99	1.86	29.6	27.6	12.69	12.1	11.5	19.1	48.5	12.6	21.2	22.2	38	30.5	34.79	34.2	26.89	34.7	116.65	500	500	500	500	500	500	2000	237.31	243.35	1037.18
GW200001	2016/1/1 0:01:42	0	1	600	0	0	38	40	38	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54821	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	9.73	192.93	172.18	243.35	1.6	0	3.69	3.69	3.69	26	182.64	182.64	12.07	12.61	12.37	12.61	0	0.02	0.03	0	38.29	39.59	30.1	29.79	34.2	38.5	36.41	386.91	385.01	385.7	731.2	728.79	728.4	1045	50.25	-66.15	0.99	30.29	20.79	4.19	5	21	20	20.2	11.6	11.3	11.6	16.1	15.69	16	9.39	9.6	9.5	0	0	0	85	84.83	85	28.24	28.15	28.24	56.67	56.67	56.67	8.81	8.81	8.81	0	0	0	21102	21102	21102	150.45	150.34	0.11	124.83	99.59	54821	995	0	0	9.73	14.6	855600	12.05	849862.3	0	385	3.63	912	26.29	337.85	25.77	254.06	1.87	29.6	27.5	12.69	12.1	11.5	19.1	48.59	12.6	21.2	22.1	34.29	36.5	40.59	33.79	27.5	34.4	116.65	500	500	500	500	500	500	2000	237.31	243.35	1052.12
GW200001	2016/1/1 0:01:49	0	1	600	0	0	38	47	40	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54823	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	9.67	192.78	171.88	243.35	1.86	0	3.69	3.69	3.69	26	180.65	180.65	12.06	12.56	12.42	12.56	0	0.03	0.03	0	39.09	38.09	26.79	33.2	31.6	34.5	36.48	383.46	383.81	385.7	726.79	728	725.2	1046	49.95	-66.15	0.99	30.29	20.79	4.3	5	21	20.1	20.2	11.69	11.3	11.6	16.1	15.69	16	9.5	9.6	9.39	0	0	0	84.65	84.56	84.65	28.07	27.98	28.07	56.31	56.4	56.31	8.14	8.1	8.18	0	0	0	21102	21102	21102	150.45	150.34	0.11	124.83	99.59	54823	995	0	0	9.67	14.6	857088	12.04	851091.2	0	386	3.62	913	26.39	337.34	25.73	254.99	1.87	29.6	27.6	12.69	12.1	11.5	19.1	48.5	12.6	21.2	20.89	35	33.29	38.4	33.79	27.29	34.59	116.65	500	500	500	500	500	500	2000	237.31	243.35	1043.59
GW200001	2016/1/1 0:01:56	0	1	600	0	0	38	37	38	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54825	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	10.09	193.09	172.33	243.35	1.27	0	3.69	3.69	3.69	26	177.63	177.63	12.15	12.73	12.54	12.73	-0.01	0.04	0.03	0.01	33.09	32	34.29	29.1	38.59	35.9	36.39	382.08	384.32	379.84	732.4	731.59	729.59	1049	50.04	-76.82	0.99	30.29	20.79	4.3	5	21.1	20.1	20.29	11.69	11.3	11.6	16.1	15.69	16	9.39	9.6	9.39	0	0	0	84.65	84.65	84.65	28.07	27.98	28.07	56.31	56.4	56.31	9.18	9.25	9.21	0	0.01	0	21102	21102	21102	150.45	150.34	0.11	124.84	99.6	54825	995	0	0	10.09	14.6	845184	12.12	842693.9	0	385	3.64	912	26.39	337.89	25.79	254.06	1.86	29.6	27.6	12.69	12.1	11.5	19	48.5	12.8	21.2	21.7	38.5	32.29	31.79	34.29	26.6	34.7	116.65	500	500	500	500	500	500	2000	237.31	243.35	1043.59
GW200001	2016/1/1 0:02:03	0	1	600	0	0	38	39	39	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54827	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	9.79	192.93	171.88	243.35	0.34	0	3.69	3.69	3.69	26	176.8	176.8	12.01	12.61	12.33	12.61	-0.01	0.04	0.03	0	33.09	38.5	35.59	27.6	38.09	38.2	36.32	385.53	381.91	383.12	728.79	730	728	1047	49.99	-93.9	0.99	30.29	20.79	4.4	5	21.29	20.29	20.39	11.69	11.3	11.6	16.1	15.69	16	9.39	9.6	9.5	0	0	0	84.65	84.56	84.65	28.07	27.98	28.07	56.4	56.4	56.49	8.77	8.75	8.8	-0.05	-0.02	-0.04	21102	21102	21102	150.45	150.35	0.11	124.84	99.6	54827	995	0	0	9.79	14.69	857088	11.99	851639	0	386	3.64	912	26.39	337.89	25.79	254.06	1.87	29.6	27.6	12.69	12.1	11.5	19.1	48.5	12.6	21.2	21.6	37.5	32.5	34.4	33.59	26.89	34.59	116.65	500	500	500	500	500	500	2000	237.31	243.35	1044.65
GW200001	2016/1/1 0:02:10	0	1	600	0	0	38	39	39	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54829	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	9.67	193.09	172.03	243.35	-0.37	0	3.69	3.69	3.69	26	176.64	176.64	11.97	12.51	12.28	12.51	0	0.04	0.03	0.01	36.59	39.5	32.09	29	34.5	38.7	36.28	386.22	379.5	390.19	726.79	727.2	725.2	1047	49.99	-55.48	0.99	30.29	20.79	4.3	5	21.39	20.29	20.5	11.69	11.3	11.6	16.1	15.69	16	9.39	9.6	9.39	0	0	0	84.65	84.56	84.65	28.07	27.98	28.07	56.4	56.4	56.31	8.27	8.21	8.31	-0.2	-0.21	-0.2	21102	21102	21102	150.46	150.35	0.11	124.84	99.6	54829	995	0	0	9.67	14.69	863040	11.96	856833.1	0	386	3.62	912	26.49	337.13	25.92	254.06	1.87	29.6	27.5	12.69	12.1	11.5	19.2	48.4	12.6	21.2	21.89	34	34.09	35.59	33.29	27	34.9	116.65	500	500	500	500	500	500	2000	237.31	243.35	1046.79
GW200001	2016/1/1 0:02:17	0	1	600	0	0	38	38	40	40	42	30	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	47	25	25	25	0	0	0	0	2048	0	0	0	0	0	0	2	1	2	111150328	3	54831	995	150	150	0	0	0	100	0	26	0	0	0	107	82	125	26	9.86	193.24	172.03	243.35	-0.77	0	3.69	3.69	3.69	26	178	178	12.15	12.59	12.42	12.59	0	0.02	0.03	0	37.29	39.29	32.09	28.89	31.79	38.59	36.28	385.01	383.64	384.15	727.59	729.2	726.79	1050	49.97	-83.23	0.99	30.29	20.79	4.3	5	21.5	20.6	20.6	11.69	11.3	11.6	16.1	15.69	16	9.39	9.6	9.5	0	0	0	84.65	84.56	84.65	28.07	27.98	28.07	56.31	56.4	56.49	8.27	8.28	8.28	0.18	0.2	0.17	21102	21102	21102	150.46	150.35	0.11	124.84	99.6	54831	995	0	0	9.86	14.8	848160	12.14	844144.7	0	385	3.62	914	26.49	335.75	25.99	255.91	1.88	29.6	27.6	12.69	12.1	11.5	19	48.5	12.6	21.2	22.2	34.29	34.5	35.29	33.4	27.1	34.7	116.65	500	500	500	500	500	500	2000	237.31	243.35	1045.72
